update_time,value_time,status,value
2016-03-21 19:16:54.498,2016-03-21 19:16:45.838,nominal,23.9449996948
2016-03-21 19:17:04.498,2016-03-21 19:16:55.839,nominal,23.9500007629
2016-03-21 19:17:14.498,2016-03-21 19:17:05.838,nominal,23.2350006104
2016-03-21 19:17:24.499,2016-03-21 19:17:15.838,nominal,23.125
2016-03-21 19:17:34.498,2016-03-21 19:17:25.839,nominal,23.9549999237
2016-03-21 19:17:44.498,2016-03-21 19:17:35.839,nominal,23.2299995422
2016-03-21 19:17:54.498,2016-03-21 19:17:45.838,nominal,23.8649997711
2016-03-21 19:18:04.499,2016-03-21 19:17:55.842,nominal,23.9650001526
2016-03-21 19:18:14.498,2016-03-21 19:18:05.838,nominal,23.2250003815
2016-03-21 19:18:24.498,2016-03-21 19:18:15.838,nominal,23.9150009155
2016-03-21 19:18:34.498,2016-03-21 19:18:25.838,nominal,23.9699993134
2016-03-21 19:18:44.498,2016-03-21 19:18:35.838,nominal,23.2549991608
2016-03-21 19:18:54.498,2016-03-21 19:18:45.838,nominal,23.8649997711
2016-03-21 19:19:04.498,2016-03-21 19:18:55.839,nominal,23.9150009155
2016-03-21 19:19:14.498,2016-03-21 19:19:05.838,nominal,23.2399997711
2016-03-21 19:19:24.498,2016-03-21 19:19:15.838,nominal,23.1399993896
2016-03-21 19:19:34.498,2016-03-21 19:19:25.838,nominal,23.9549999237
2016-03-21 19:19:44.498,2016-03-21 19:19:35.838,nominal,23.2299995422
2016-03-21 19:19:54.498,2016-03-21 19:19:45.838,nominal,23.3050003052
2016-03-21 19:20:04.498,2016-03-21 19:19:55.838,nominal,23.8600006104
2016-03-21 19:20:14.498,2016-03-21 19:20:05.838,nominal,23.2199993134
2016-03-21 19:20:24.498,2016-03-21 19:20:15.838,nominal,23.2199993134
2016-03-21 19:20:34.498,2016-03-21 19:20:25.838,nominal,23.9249992371
2016-03-21 19:20:44.498,2016-03-21 19:20:35.838,nominal,23.9549999237
2016-03-21 19:20:54.498,2016-03-21 19:20:45.838,nominal,23.2299995422
2016-03-21 19:21:04.498,2016-03-21 19:20:55.838,nominal,23.3299999237
2016-03-21 19:21:14.498,2016-03-21 19:21:05.838,nominal,23.9650001526
2016-03-21 19:21:24.498,2016-03-21 19:21:15.838,nominal,23.9899997711
2016-03-21 19:21:34.499,2016-03-21 19:21:25.838,nominal,23.6749992371
2016-03-21 19:21:44.498,2016-03-21 19:21:35.839,nominal,23.8850002289
2016-03-21 19:21:54.498,2016-03-21 19:21:45.839,nominal,23.9300003052
2016-03-21 19:22:04.499,2016-03-21 19:21:55.838,nominal,23.7150001526
2016-03-21 19:22:14.498,2016-03-21 19:22:05.838,nominal,23.3700008392
2016-03-21 19:22:24.498,2016-03-21 19:22:15.838,nominal,24.0100002289
2016-03-21 19:22:34.498,2016-03-21 19:22:25.838,nominal,24.0349998474
2016-03-21 19:22:44.498,2016-03-21 19:22:35.838,nominal,22.6299991608
2016-03-21 19:22:54.498,2016-03-21 19:22:45.838,nominal,23.9799995422
2016-03-21 19:23:04.498,2016-03-21 19:22:55.838,nominal,23.2950000763
2016-03-21 19:23:14.498,2016-03-21 19:23:05.838,nominal,23.7199993134
2016-03-21 19:23:24.498,2016-03-21 19:23:15.839,nominal,23.25
2016-03-21 19:23:34.498,2016-03-21 19:23:25.841,nominal,23.9099998474
2016-03-21 19:23:44.498,2016-03-21 19:23:35.839,nominal,23.1599998474
2016-03-21 19:23:54.498,2016-03-21 19:23:45.838,nominal,23.6800003052
2016-03-21 19:24:04.498,2016-03-21 19:23:55.839,nominal,23.8649997711
2016-03-21 19:24:14.498,2016-03-21 19:24:05.838,nominal,23.2950000763
2016-03-21 19:24:24.498,2016-03-21 19:24:15.839,nominal,23.25
2016-03-21 19:24:34.499,2016-03-21 19:24:25.838,nominal,22.7150001526
2016-03-21 19:24:44.498,2016-03-21 19:24:35.838,nominal,23.3500003815
2016-03-21 19:24:54.498,2016-03-21 19:24:45.838,nominal,23.25
2016-03-21 19:25:04.499,2016-03-21 19:24:55.839,nominal,24.1000003815
2016-03-21 19:25:14.498,2016-03-21 19:25:05.838,nominal,22.9799995422
2016-03-21 19:25:24.498,2016-03-21 19:25:15.838,nominal,23.375
2016-03-21 19:25:34.498,2016-03-21 19:25:25.838,nominal,24.0650005341
2016-03-21 19:25:44.499,2016-03-21 19:25:35.838,nominal,23.0849990845
2016-03-21 19:25:54.498,2016-03-21 19:25:45.839,nominal,23.4150009155
2016-03-21 19:26:04.498,2016-03-21 19:25:55.839,nominal,23.3150005341
2016-03-21 19:26:14.498,2016-03-21 19:26:05.840,nominal,24.1650009155
2016-03-21 19:26:24.498,2016-03-21 19:26:15.838,nominal,23.4050006866
2016-03-21 19:26:34.498,2016-03-21 19:26:25.838,nominal,23.4799995422
2016-03-21 19:26:44.498,2016-03-21 19:26:35.839,nominal,24.2399997711
2016-03-21 19:26:54.498,2016-03-21 19:26:45.838,nominal,23.4899997711
2016-03-21 19:27:04.498,2016-03-21 19:26:55.838,nominal,23.4150009155
2016-03-21 19:27:14.498,2016-03-21 19:27:05.839,nominal,24.25
2016-03-21 19:27:24.498,2016-03-21 19:27:15.838,nominal,23.5149993896
2016-03-21 19:27:34.499,2016-03-21 19:27:25.838,nominal,23.4150009155
2016-03-21 19:27:44.498,2016-03-21 19:27:35.838,nominal,24.2600002289
2016-03-21 19:27:54.498,2016-03-21 19:27:45.838,nominal,23.4950008392
2016-03-21 19:28:04.498,2016-03-21 19:27:55.838,nominal,23.3899993896
2016-03-21 19:28:14.498,2016-03-21 19:28:05.838,nominal,24.2450008392
2016-03-21 19:28:24.498,2016-03-21 19:28:15.838,nominal,23.2999992371
2016-03-21 19:28:34.498,2016-03-21 19:28:25.839,nominal,23.5100002289
2016-03-21 19:28:44.498,2016-03-21 19:28:35.838,nominal,23.5
2016-03-21 19:28:54.498,2016-03-21 19:28:45.838,nominal,24.2700004578
2016-03-21 19:29:04.498,2016-03-21 19:28:55.838,nominal,23.5200004578
2016-03-21 19:29:14.498,2016-03-21 19:29:05.838,nominal,23.5650005341
2016-03-21 19:29:24.498,2016-03-21 19:29:15.838,nominal,24.2000007629
2016-03-21 19:29:34.498,2016-03-21 19:29:25.839,nominal,23.9899997711
2016-03-21 19:29:44.498,2016-03-21 19:29:35.838,nominal,24.1700000763
2016-03-21 19:29:54.498,2016-03-21 19:29:45.838,nominal,23.4850006104
2016-03-21 19:30:04.498,2016-03-21 19:29:55.840,nominal,23.5349998474
2016-03-21 19:30:14.498,2016-03-21 19:30:05.838,nominal,24.1149997711
2016-03-21 19:30:24.498,2016-03-21 19:30:15.838,nominal,24.1350002289
2016-03-21 19:30:34.498,2016-03-21 19:30:25.839,nominal,23.9200000763
2016-03-21 19:30:44.499,2016-03-21 19:30:35.838,nominal,23.5750007629
2016-03-21 19:30:54.498,2016-03-21 19:30:45.838,nominal,24.2150001526
2016-03-21 19:31:04.498,2016-03-21 19:30:55.838,nominal,22.6200008392
2016-03-21 19:31:14.498,2016-03-21 19:31:05.838,nominal,22.7849998474
2016-03-21 19:31:24.498,2016-03-21 19:31:15.839,nominal,24.2299995422
2016-03-21 19:31:34.498,2016-03-21 19:31:25.840,nominal,24.2649993896
2016-03-21 19:31:44.498,2016-03-21 19:31:35.842,nominal,23.8700008392
2016-03-21 19:31:54.498,2016-03-21 19:31:45.838,nominal,23.5550003052
2016-03-21 19:32:04.498,2016-03-21 19:31:55.838,nominal,24.1650009155
2016-03-21 19:32:14.498,2016-03-21 19:32:05.838,nominal,23.3899993896
2016-03-21 19:32:24.498,2016-03-21 19:32:15.838,nominal,23.3400001526
2016-03-21 19:32:34.498,2016-03-21 19:32:25.838,nominal,24.2299995422
2016-03-21 19:32:44.498,2016-03-21 19:32:35.838,nominal,24.2700004578
2016-03-21 19:32:54.498,2016-03-21 19:32:45.840,nominal,23.9750003815
2016-03-21 19:33:04.498,2016-03-21 19:32:55.839,nominal,23.6299991608
2016-03-21 19:33:14.498,2016-03-21 19:33:05.839,nominal,24.2450008392
2016-03-21 19:33:24.498,2016-03-21 19:33:15.838,nominal,23.4150009155
2016-03-21 19:33:34.498,2016-03-21 19:33:25.840,nominal,23.9699993134
2016-03-21 19:33:44.498,2016-03-21 19:33:35.838,nominal,23.6149997711
2016-03-21 19:33:54.499,2016-03-21 19:33:45.838,nominal,23.5349998474
2016-03-21 19:34:04.498,2016-03-21 19:33:55.838,nominal,23.9150009155
2016-03-21 19:34:14.498,2016-03-21 19:34:05.838,nominal,22.8600006104
2016-03-21 19:34:24.498,2016-03-21 19:34:15.838,nominal,23.5450000763
2016-03-21 19:34:34.498,2016-03-21 19:34:25.838,nominal,23.5400009155
2016-03-21 19:34:44.498,2016-03-21 19:34:35.838,nominal,24.0149993896
2016-03-21 19:34:54.498,2016-03-21 19:34:45.838,nominal,22.9349994659
2016-03-21 19:35:04.498,2016-03-21 19:34:55.838,nominal,23.5550003052
2016-03-21 19:35:14.498,2016-03-21 19:35:05.838,nominal,23.4400005341
2016-03-21 19:35:24.498,2016-03-21 19:35:15.839,nominal,24.3199996948
2016-03-21 19:35:34.498,2016-03-21 19:35:25.838,nominal,23.2900009155
2016-03-21 19:35:44.498,2016-03-21 19:35:35.838,nominal,23.5599994659
2016-03-21 19:35:54.498,2016-03-21 19:35:45.839,nominal,24.3099994659
2016-03-21 19:36:04.498,2016-03-21 19:35:55.838,nominal,24.3299999237
2016-03-21 19:36:14.498,2016-03-21 19:36:05.838,nominal,23.5699996948
2016-03-21 19:36:24.498,2016-03-21 19:36:15.838,nominal,24.0599994659
2016-03-21 19:36:34.498,2016-03-21 19:36:25.838,nominal,24.2900009155
2016-03-21 19:36:44.498,2016-03-21 19:36:35.838,nominal,22.6650009155
2016-03-21 19:36:54.498,2016-03-21 19:36:45.846,nominal,23.5799999237
2016-03-21 19:37:04.501,2016-03-21 19:36:55.838,nominal,24.3299999237
2016-03-21 19:37:14.498,2016-03-21 19:37:05.838,nominal,24.3500003815
2016-03-21 19:37:24.499,2016-03-21 19:37:15.838,nominal,23.5499992371
2016-03-21 19:37:34.498,2016-03-21 19:37:25.838,nominal,23.7999992371
2016-03-21 19:37:44.498,2016-03-21 19:37:35.839,nominal,24.2099990845
2016-03-21 19:37:54.499,2016-03-21 19:37:45.839,nominal,23.5300006866
2016-03-21 19:38:04.498,2016-03-21 19:37:55.838,nominal,23.5750007629
2016-03-21 19:38:14.498,2016-03-21 19:38:05.838,nominal,24.2000007629
2016-03-21 19:38:24.498,2016-03-21 19:38:15.840,nominal,24.2000007629
2016-03-21 19:38:34.498,2016-03-21 19:38:25.838,nominal,23.5149993896
2016-03-21 19:38:44.498,2016-03-21 19:38:35.838,nominal,23.6299991608
2016-03-21 19:38:54.498,2016-03-21 19:38:45.838,nominal,24.1800003052
2016-03-21 19:39:04.498,2016-03-21 19:38:55.838,nominal,23.3349990845
2016-03-21 19:39:14.498,2016-03-21 19:39:05.838,nominal,23.3250007629
2016-03-21 19:39:24.498,2016-03-21 19:39:15.838,nominal,24.2350006104
2016-03-21 19:39:34.498,2016-03-21 19:39:25.838,nominal,24.25
2016-03-21 19:39:44.498,2016-03-21 19:39:35.838,nominal,23.5149993896
2016-03-21 19:39:54.498,2016-03-21 19:39:45.839,nominal,24.2649993896
2016-03-21 19:40:04.498,2016-03-21 19:39:55.838,nominal,24.3150005341
2016-03-21 19:40:14.499,2016-03-21 19:40:05.838,nominal,22.7800006866
2016-03-21 19:40:24.498,2016-03-21 19:40:15.838,nominal,24.3050003052
2016-03-21 19:40:34.500,2016-03-21 19:40:25.838,nominal,24.3250007629
2016-03-21 19:40:44.498,2016-03-21 19:40:35.838,nominal,23.5699996948
2016-03-21 19:40:54.498,2016-03-21 19:40:45.839,nominal,24.2549991608
2016-03-21 19:41:04.498,2016-03-21 19:40:55.838,nominal,24.3449993134
2016-03-21 19:41:14.502,2016-03-21 19:41:05.838,nominal,23.5650005341
2016-03-21 19:41:24.498,2016-03-21 19:41:15.838,nominal,23.6299991608
2016-03-21 19:41:34.498,2016-03-21 19:41:25.839,nominal,24.3050003052
2016-03-21 19:41:44.498,2016-03-21 19:41:35.838,nominal,23.4500007629
2016-03-21 19:41:54.498,2016-03-21 19:41:45.838,nominal,23.4099998474
2016-03-21 19:42:04.498,2016-03-21 19:41:55.839,nominal,24.2199993134
2016-03-21 19:42:14.498,2016-03-21 19:42:05.838,nominal,24.2600002289
2016-03-21 19:42:24.498,2016-03-21 19:42:15.838,nominal,24.0349998474
2016-03-21 19:42:34.498,2016-03-21 19:42:25.840,nominal,23.6599998474
2016-03-21 19:42:44.498,2016-03-21 19:42:35.838,nominal,23.5650005341
2016-03-21 19:42:54.498,2016-03-21 19:42:45.838,nominal,23.5300006866
2016-03-21 19:43:04.498,2016-03-21 19:42:55.839,nominal,22.8700008392
2016-03-21 19:43:14.498,2016-03-21 19:43:05.838,nominal,23.5499992371
2016-03-21 19:43:24.498,2016-03-21 19:43:15.841,nominal,23.5550003052
2016-03-21 19:43:34.498,2016-03-21 19:43:25.838,nominal,24.0249996185
2016-03-21 19:43:44.498,2016-03-21 19:43:35.838,nominal,23.5249996185
2016-03-21 19:43:54.498,2016-03-21 19:43:45.838,nominal,23.5499992371
2016-03-21 19:44:04.498,2016-03-21 19:43:55.838,nominal,23.4500007629
2016-03-21 19:44:14.498,2016-03-21 19:44:05.838,nominal,24.3449993134
2016-03-21 19:44:24.498,2016-03-21 19:44:15.838,nominal,23.3649997711
2016-03-21 19:44:34.498,2016-03-21 19:44:25.838,nominal,23.5499992371
2016-03-21 19:44:44.498,2016-03-21 19:44:35.838,nominal,24.2600002289
2016-03-21 19:44:54.498,2016-03-21 19:44:45.838,nominal,24.2700004578
2016-03-21 19:45:04.498,2016-03-21 19:44:55.840,nominal,23.5149993896
2016-03-21 19:45:14.498,2016-03-21 19:45:05.838,nominal,24.2099990845
2016-03-21 19:45:24.498,2016-03-21 19:45:15.838,nominal,24.2450008392
2016-03-21 19:45:34.498,2016-03-21 19:45:25.839,nominal,22.6399993896
2016-03-21 19:45:44.498,2016-03-21 19:45:35.838,nominal,23.5049991608
2016-03-21 19:45:54.498,2016-03-21 19:45:45.838,nominal,24.2450008392
2016-03-21 19:46:04.498,2016-03-21 19:45:55.838,nominal,24.2749996185
2016-03-21 19:46:14.498,2016-03-21 19:46:05.838,nominal,23.4799995422
2016-03-21 19:46:24.498,2016-03-21 19:46:15.838,nominal,23.5699996948
2016-03-21 19:46:34.498,2016-03-21 19:46:25.838,nominal,24.2099990845
2016-03-21 19:46:44.498,2016-03-21 19:46:35.838,nominal,24.1650009155
2016-03-21 19:46:54.498,2016-03-21 19:46:45.838,nominal,23.4750003815
2016-03-21 19:47:04.498,2016-03-21 19:46:55.839,nominal,24.1650009155
2016-03-21 19:47:14.498,2016-03-21 19:47:05.838,nominal,24.2600002289
2016-03-21 19:47:24.498,2016-03-21 19:47:15.838,nominal,23.9750003815
2016-03-21 19:47:34.498,2016-03-21 19:47:25.838,nominal,22.9750003815
2016-03-21 19:47:44.498,2016-03-21 19:47:35.838,nominal,24.1949996948
2016-03-21 19:47:54.498,2016-03-21 19:47:45.838,nominal,23.5699996948
2016-03-21 19:48:04.498,2016-03-21 19:47:55.838,nominal,24.2150001526
2016-03-21 19:48:14.498,2016-03-21 19:48:05.839,nominal,24.2849998474
2016-03-21 19:48:24.498,2016-03-21 19:48:15.839,nominal,23.9899997711
2016-03-21 19:48:34.498,2016-03-21 19:48:25.838,nominal,23.5650005341
2016-03-21 19:48:44.498,2016-03-21 19:48:35.838,nominal,24.2649993896
2016-03-21 19:48:54.498,2016-03-21 19:48:45.838,nominal,23.3899993896
2016-03-21 19:49:04.498,2016-03-21 19:48:55.840,nominal,22.7199993134
2016-03-21 19:49:14.498,2016-03-21 19:49:05.838,nominal,24.2450008392
2016-03-21 19:49:24.498,2016-03-21 19:49:15.838,nominal,24.2999992371
2016-03-21 19:49:34.499,2016-03-21 19:49:25.838,nominal,23.8349990845
2016-03-21 19:49:44.498,2016-03-21 19:49:35.839,nominal,22.8250007629
2016-03-21 19:49:54.498,2016-03-21 19:49:45.838,nominal,24.2700004578
2016-03-21 19:50:04.498,2016-03-21 19:49:55.838,nominal,23.4650001526
2016-03-21 19:50:14.498,2016-03-21 19:50:05.839,nominal,23.9850006104
2016-03-21 19:50:24.504,2016-03-21 19:50:15.838,nominal,23.6299991608
2016-03-21 19:50:34.498,2016-03-21 19:50:25.839,nominal,24.3099994659
2016-03-21 19:50:44.499,2016-03-21 19:50:35.838,nominal,23.5
2016-03-21 19:50:54.498,2016-03-21 19:50:45.838,nominal,24.0200004578
2016-03-21 19:51:04.498,2016-03-21 19:50:55.838,nominal,22.75
2016-03-21 19:51:14.498,2016-03-21 19:51:05.838,nominal,23.5750007629
2016-03-21 19:51:24.514,2016-03-21 19:51:15.838,nominal,23.4799995422
2016-03-21 19:51:34.498,2016-03-21 19:51:25.840,nominal,24.4099998474
2016-03-21 19:51:44.498,2016-03-21 19:51:35.838,nominal,22.6599998474
2016-03-21 19:51:54.498,2016-03-21 19:51:45.838,nominal,23.5849990845
2016-03-21 19:52:04.498,2016-03-21 19:51:55.838,nominal,24.3150005341
2016-03-21 19:52:14.498,2016-03-21 19:52:05.838,nominal,24.2950000763
2016-03-21 19:52:24.498,2016-03-21 19:52:15.839,nominal,23.5949993134
2016-03-21 19:52:34.498,2016-03-21 19:52:25.839,nominal,23.6100006104
2016-03-21 19:52:44.498,2016-03-21 19:52:35.838,nominal,24.2900009155
2016-03-21 19:52:54.502,2016-03-21 19:52:45.838,nominal,24.2999992371
2016-03-21 19:53:04.498,2016-03-21 19:52:55.839,nominal,23.5900001526
2016-03-21 19:53:14.498,2016-03-21 19:53:05.839,nominal,23.7450008392
2016-03-21 19:53:24.498,2016-03-21 19:53:15.839,nominal,24.3199996948
2016-03-21 19:53:34.498,2016-03-21 19:53:25.838,nominal,24.3549995422
2016-03-21 19:53:44.499,2016-03-21 19:53:35.838,nominal,23.5799999237
2016-03-21 19:53:54.498,2016-03-21 19:53:45.838,nominal,23.6599998474
2016-03-21 19:54:04.498,2016-03-21 19:53:55.839,nominal,24.3700008392
2016-03-21 19:54:14.498,2016-03-21 19:54:05.838,nominal,22.8400001526
2016-03-21 19:54:24.498,2016-03-21 19:54:15.838,nominal,22.7749996185
2016-03-21 19:54:34.499,2016-03-21 19:54:25.838,nominal,24.3150005341
2016-03-21 19:54:44.498,2016-03-21 19:54:35.838,nominal,24.3549995422
2016-03-21 19:54:54.499,2016-03-21 19:54:45.840,nominal,23.5249996185
2016-03-21 19:55:04.498,2016-03-21 19:54:55.838,nominal,23.6849994659
2016-03-21 19:55:14.498,2016-03-21 19:55:05.839,nominal,24.3449993134
2016-03-21 19:55:24.498,2016-03-21 19:55:15.838,nominal,23.4850006104
2016-03-21 19:55:34.498,2016-03-21 19:55:25.839,nominal,24.0550003052
2016-03-21 19:55:44.498,2016-03-21 19:55:35.838,nominal,23.6800003052
2016-03-21 19:55:54.498,2016-03-21 19:55:45.838,nominal,24.3400001526
2016-03-21 19:56:04.498,2016-03-21 19:55:55.838,nominal,23.4750003815
2016-03-21 19:56:14.498,2016-03-21 19:56:05.838,nominal,24
2016-03-21 19:56:24.498,2016-03-21 19:56:15.838,nominal,23.75
2016-03-21 19:56:34.498,2016-03-21 19:56:25.839,nominal,24.2999992371
2016-03-21 19:56:44.498,2016-03-21 19:56:35.839,nominal,23.4549999237
2016-03-21 19:56:54.498,2016-03-21 19:56:45.838,nominal,24.0249996185
2016-03-21 19:57:04.498,2016-03-21 19:56:55.839,nominal,24.3050003052
2016-03-21 19:57:14.498,2016-03-21 19:57:05.840,nominal,23.5499992371
2016-03-21 19:57:24.498,2016-03-21 19:57:15.838,nominal,23.4500007629
2016-03-21 19:57:34.498,2016-03-21 19:57:25.838,nominal,22.7700004578
2016-03-21 19:57:44.498,2016-03-21 19:57:35.838,nominal,23.5400009155
2016-03-21 19:57:54.498,2016-03-21 19:57:45.838,nominal,23.5400009155
2016-03-21 19:58:04.498,2016-03-21 19:57:55.838,nominal,24.2849998474
2016-03-21 19:58:14.499,2016-03-21 19:58:05.840,nominal,23.4050006866
2016-03-21 19:58:24.498,2016-03-21 19:58:15.838,nominal,23.5149993896
2016-03-21 19:58:34.498,2016-03-21 19:58:25.838,nominal,24.2450008392
2016-03-21 19:58:44.499,2016-03-21 19:58:35.838,nominal,22.6700000763
2016-03-21 19:58:54.498,2016-03-21 19:58:45.839,nominal,23.5699996948
2016-03-21 19:59:04.499,2016-03-21 19:58:55.839,nominal,24.3400001526
2016-03-21 19:59:14.498,2016-03-21 19:59:05.838,nominal,23.5900001526
2016-03-21 19:59:24.498,2016-03-21 19:59:15.838,nominal,23.5750007629
2016-03-21 19:59:34.498,2016-03-21 19:59:25.838,nominal,24.0349998474
2016-03-21 19:59:44.498,2016-03-21 19:59:35.838,nominal,23.6200008392
2016-03-21 19:59:54.498,2016-03-21 19:59:45.838,nominal,23.5550003052
2016-03-21 20:00:04.500,2016-03-21 19:59:55.838,nominal,23.7600002289
2016-03-21 20:00:14.498,2016-03-21 20:00:05.839,nominal,23.8799991608
2016-03-21 20:00:24.498,2016-03-21 20:00:15.839,nominal,23.5450000763
2016-03-21 20:00:34.498,2016-03-21 20:00:25.840,nominal,24.0200004578
2016-03-21 20:00:44.498,2016-03-21 20:00:35.838,nominal,23.6599998474
2016-03-21 20:00:54.498,2016-03-21 20:00:45.838,nominal,23.5650005341
2016-03-21 20:01:04.498,2016-03-21 20:00:55.838,nominal,23.4449996948
2016-03-21 20:01:14.498,2016-03-21 20:01:05.839,nominal,23.6849994659
2016-03-21 20:01:24.498,2016-03-21 20:01:15.838,nominal,23.5550003052
2016-03-21 20:01:34.498,2016-03-21 20:01:25.838,nominal,23.4750003815
2016-03-21 20:01:44.498,2016-03-21 20:01:35.838,nominal,23.0200004578
2016-03-21 20:01:54.498,2016-03-21 20:01:45.839,nominal,24.3349990845
2016-03-21 20:02:04.498,2016-03-21 20:01:55.838,nominal,23.4500007629
2016-03-21 20:02:14.498,2016-03-21 20:02:05.839,nominal,23.6650009155
2016-03-21 20:02:24.498,2016-03-21 20:02:15.838,nominal,24.3250007629
2016-03-21 20:02:34.498,2016-03-21 20:02:25.838,nominal,23.7000007629
2016-03-21 20:02:44.498,2016-03-21 20:02:35.838,nominal,23.625
2016-03-21 20:02:54.498,2016-03-21 20:02:45.838,nominal,24.3299999237
2016-03-21 20:03:04.498,2016-03-21 20:02:55.840,nominal,23.4449996948
2016-03-21 20:03:14.498,2016-03-21 20:03:05.840,nominal,23.6299991608
2016-03-21 20:03:24.498,2016-03-21 20:03:15.838,nominal,23.5249996185
2016-03-21 20:03:34.498,2016-03-21 20:03:25.839,nominal,23.4249992371
2016-03-21 20:03:44.498,2016-03-21 20:03:35.839,nominal,22.8649997711
2016-03-21 20:03:54.498,2016-03-21 20:03:45.839,nominal,24.2350006104
2016-03-21 20:04:04.498,2016-03-21 20:03:55.838,nominal,23.4799995422
2016-03-21 20:04:14.498,2016-03-21 20:04:05.838,nominal,22.8449993134
2016-03-21 20:04:24.498,2016-03-21 20:04:15.838,nominal,23.5249996185
2016-03-21 20:04:34.498,2016-03-21 20:04:25.838,nominal,23.5100002289
2016-03-21 20:04:44.498,2016-03-21 20:04:35.838,nominal,24.0149993896
2016-03-21 20:04:54.498,2016-03-21 20:04:45.838,nominal,23.6299991608
2016-03-21 20:05:04.499,2016-03-21 20:04:55.838,nominal,23.5300006866
2016-03-21 20:05:14.498,2016-03-21 20:05:05.838,nominal,23.4150009155
2016-03-21 20:05:24.498,2016-03-21 20:05:15.838,nominal,24.0100002289
2016-03-21 20:05:34.498,2016-03-21 20:05:25.838,nominal,23.6100006104
2016-03-21 20:05:44.498,2016-03-21 20:05:35.838,nominal,23.5249996185
2016-03-21 20:05:54.498,2016-03-21 20:05:45.839,nominal,23.4099998474
2016-03-21 20:06:04.498,2016-03-21 20:05:55.839,nominal,24.0200004578
2016-03-21 20:06:14.498,2016-03-21 20:06:05.839,nominal,23.5349998474
2016-03-21 20:06:24.498,2016-03-21 20:06:15.840,nominal,23.4650001526
2016-03-21 20:06:34.498,2016-03-21 20:06:25.838,nominal,24.0249996185
2016-03-21 20:06:44.498,2016-03-21 20:06:35.839,nominal,23.9249992371
2016-03-21 20:06:54.498,2016-03-21 20:06:45.839,nominal,23.5550003052
2016-03-21 20:07:04.498,2016-03-21 20:06:55.838,nominal,23.6149997711
2016-03-21 20:07:14.498,2016-03-21 20:07:05.838,nominal,24.3500003815
2016-03-21 20:07:24.498,2016-03-21 20:07:15.839,nominal,23.5400009155
2016-03-21 20:07:34.498,2016-03-21 20:07:25.838,nominal,23.5249996185
